vote_id,vote_average,vote_count
19913,7.4,20
47104,6.5,5
17359,8,1
47920,6.9,22
82474,6.3,7
45184,5.4,528
18480,7.8,5
64831,8,1
266814,5.6,13
4931,3.7,5
301233,7.9,28
18901,5.9,134
14728,5.4,24
16911,6,2
70648,5.9,100
8884,5.5,30
38940,8.5,34
19105,6.1,34
14758,7.4,5435
767,6.8,4
59847,7,5
60623,5.7,18
14687,0,0
351862,5.8,228
10353,6.8,3
49360,0,0
245367,5.2,157
9592,4.3,7
68572,4.7,6
84278,7.1,30
43195,4.2,9
23964,5.5,5
14531,6.3,16
76465,0,0
51302,5.3,4
76452,6.1,107
14197,3.8,6
20174,4.9,23
48773,0,0
60008,6.3,885
8054,6.1,18
19929,8,2
123777,4.8,4
18696,7.5,20
3478,5.4,27
30713,0,0
54759,4.5,4
30121,8,4
64901,5.6,27
23720,6.7,50
14843,6.9,50
8937,7,3
9974,6.8,94
22302,6,28
20382,6.5,34
53868,5.1,8
69342,5.3,6
83078,5.3,9
37516,4.6,19
19727,6.2,12
56150,5.9,57
22215,6.9,40
18635,6,2
4983,3.7,9
53830,10,1
38971,6,4
49691,6.3,9
39415,6.2,34
20407,7.3,3
22408,3.7,5
23286,0,0
69166,5.6,4
97995,6.6,5
67967,6.7,1296
21208,4.3,2
131351,6.2,39
16056,5.1,5
53781,6.4,1005
20943,9,1
67463,6.5,19
82311,0,0
204996,7.5,22
47870,6.5,2
104083,6.3,365
21407,6.2,355
12403,5.6,12
62547,4.3,28
15422,4.1,26
14833,5.5,2
41183,5.9,6
44578,5.3,254
20856,7.3,3451
17654,6.6,579
24803,6.3,10
38879,5.1,138
17335,5.4,520
13836,5.2,10
20071,5.2,23
13730,4.8,13
15438,6,465
18126,5.6,1988
14869,6.6,26
14415,6.1,47
30250,7.2,5
121895,5.7,223
17134,4.7,26
50719,6.9,7
105703,6.7,3
176650,5,1
17199,5.4,12
20153,5.5,88
20777,6,11
54982,7.7,7
92989,7.8,15
45999,6.2,18
18908,7,22
31067,6.2,3
39286,6.9,81
13752,6.8,16
22600,7.7,7
99657,4.1,9
40797,5.2,6
40743,6.6,12
17285,6.4,22
12407,5,1
97252,5,5
18440,4,7
22602,3.8,6
40799,5,10
40071,6.9,38
19422,6.5,2
31670,3.8,12
38107,7.4,132
15137,5.5,6
37047,3.6,4
66949,7.4,22
77285,5,2
64728,5.2,22
11115,4.9,8
22795,4.9,13
21878,6.1,91
18585,5.4,58
19905,6.9,152
22051,8,1
25902,5.9,25
16634,2.8,4
58421,5.3,5
56264,7.2,7
31913,5.8,51
14940,6.7,815
24420,5.6,54
13797,0,0
12605,4.3,3
128856,5.8,6
145066,7.3,52
31216,5.4,78
19556,5.4,129
23367,7.5,25
49982,6.5,2
45852,7.1,7
24999,6,35
16710,5.2,204
19840,7.5,23
25047,6.4,9
33199,6.1,16
22025,7,3
99599,5.7,37
25183,6.2,9
19170,4.3,48
14745,5.1,519
19585,4.3,13
41682,5.5,198
17336,6.7,49
11928,8.7,3
98289,7.8,5
99600,5.5,10
18281,5.9,12
8895,6.9,756
18533,3.9,9
30319,3.8,4
18820,0,0
85097,4.5,3
164741,5.8,15
12839,6.5,139
15775,6.9,7
44655,4,10
43384,6.6,5
46351,4.9,7
38662,6.2,112
18032,6.6,17
677,6.2,14
685,5.4,5
92011,1,2
154430,6.3,4
49835,3.4,24
18759,6,3
106028,6.3,6
87683,6.5,13
42638,6,4
18568,5.8,11
33314,5.8,11
21657,6.7,42
8899,7.4,40
20778,7.4,54
22492,6.1,35
17153,5.3,3
21236,5.3,12
35059,7.5,34
43878,5.9,19
29967,5.7,13
68692,4.8,56
15641,5.2,12
21955,5.3,9
43303,5,102
25704,6.6,22
21371,6.3,6
23115,5.3,23
41427,0,0
184781,7.2,26
36108,5.6,104
23049,3.6,101
26914,5,1
121655,6.2,29
15457,7.2,20
758,7.7,6
43734,6,15
41496,6.3,29
12410,5.3,10
45458,7.6,8
64544,6.2,129
26320,4,4
41127,5.5,13
35203,7.1,26
34869,5.1,273
24150,5.1,10
65990,6.9,22
60216,6.9,18
21336,5.5,11
35044,6.7,6
2861,6.4,9
23451,7.8,638
25376,8,1
59314,6.6,1291
12244,5.7,6
58450,7,33
5060,5,82
15809,4.8,3
29914,6.8,7
52710,3,2
140887,6.6,5
40979,7.1,189
22494,7.2,263
37903,5.7,6
227370,4,35
17899,5.5,42
18120,1,2
106006,6.3,102
17445,7.6,22
63581,3.9,15
23736,6.5,783
19898,5.8,11
20171,6.5,25
21700,5.6,5
57412,7,22
72083,4.6,10
17046,4.5,36
6309,5.9,755
10313,5.3,5
20715,6.3,30
17632,6.9,18
31936,4.9,11
40954,6.6,5
8071,7.7,28
43255,6.7,16
42225,6.8,11
689,6.6,10
22774,7.3,18
53430,6.7,20
32317,7.1,9
47576,5.2,17
2979,5.2,48
17618,5.3,858
19994,6,305
11323,6,1
117531,4,2
42762,5.6,63
3511,6.2,8
37317,6.7,12
25900,6.3,17
29134,5.7,192
12569,5.4,851
19912,5.6,778
18501,6.5,1799
22794,0,0
279606,6,40
26367,4.3,3
43757,0,1
23253,5.8,5
114618,7.3,223
18570,7.4,7
36703,7.2,3
46768,4.8,30
18724,7,198
22536,6,98
16873,6.9,9
22326,5.6,188
25643,6.8,111
29963,5.2,75
30685,5.7,6
25549,0,0
63615,6.5,7
26009,6.2,5
26500,5.9,11
35113,5.5,2
40225,4.4,69
17455,4.1,63
12699,6.2,16
25532,5.9,1351
23827,6.3,3
14579,7,2
185591,9,1
28299,6.9,20
16194,5.5,5
62396,5.4,11
18974,5.8,19
64450,6.8,10
44208,6.9,6
19136,7,13
25112,5.7,20
28051,6.5,181
20178,6.8,24
67612,7.5,65
25050,6.8,18
43360,7.6,13
41053,7,17
54563,7,5
76636,7,168
22074,8,18
91262,6.6,5
38670,5.2,32
22717,7.9,241
23128,6.6,492
12573,6.9,114
28053,6.5,102
24869,7.2,22
90056,7.3,6
126597,5.9,18
24561,6.3,53
36800,7.3,25
14476,7.1,7
104275,5.1,44
21398,6.1,43
23127,6.8,8
39506,6.7,389
23202,5.1,67
24001,6.7,366
22798,6,523
23082,4.7,3
62635,4.9,4
61524,5.9,1219
19959,5.3,37
18065,7.2,3655
19908,5.5,139
28665,6.9,38
23044,4.5,2
54191,6.1,96
18176,4.8,10
23532,6.2,10
46068,6.7,12
33474,5.3,179
26688,5.3,225
22787,6.1,40
4786,6.9,423
24684,6.8,5
77246,6.2,7
63795,5.3,4
63978,6.7,254
11156,6.6,5
74469,6.1,7
44054,6.4,13
26763,7.1,16
99189,6,16
18710,6.2,11
33476,5.3,601
19899,4.7,302
23706,5,1
142084,7,5
39488,7.3,4
106254,7.2,55
11807,6.1,36
17622,6.4,13
60773,6.8,13
885,2.5,2
126136,5.5,100
23966,5.5,2
188858,9.5,1
48214,4.7,3
44685,7.9,8
92990,5.2,14
43902,6.8,2
43850,0,0
33857,4.3,20
33380,7,1
70569,6,62
21910,6.6,17
4734,6,13
42678,6.4,14
44334,6.1,9
42537,6.4,580
16523,5.2,3
46931,6.6,6
1686,6.3,20
67062,7.3,6
59239,7,14
85927,6.8,11
63107,6.4,4
29124,4.3,16
44630,6.7,24
53423,6.3,3
37340,5.8,4
38702,6.5,6
43990,4,42
18214,5.2,106
3513,5.9,7
19837,5.1,46
25132,5.7,174
12572,7.2,1522
22803,6.4,16
32563,4.8,6
52941,7.2,5
180576,7.3,54
33806,6,7
50936,5.4,71
8915,5.4,172
19904,5.7,5
120518,7.8,596
24238,5.2,272
19918,5.8,186
24056,6.4,60
23512,6.3,21
31189,4.5,2
54154,4.7,3
85763,7.4,12
37637,6,13
94663,6.9,7
69912,5.5,8
51619,6.7,12
21058,6.5,4
30506,8.4,5
97029,5.7,18
71041,7.6,12
98914,6.2,9
54419,3.6,4
89681,7.1,13
42788,5.8,34
8926,2.3,8
16398,3.4,16
24392,5.7,14
2973,5.5,2
32928,6.7,1246
22947,4.8,5
141640,7.2,3
168607,5.6,14
13558,5.6,5
105419,7.3,3
47430,6.8,7
34631,10,1
234937,7.5,23
19035,7.4,28
56619,6.5,19
26191,5.3,43
23173,6,78
53985,6.3,12
49167,7,2
39306,6.2,15
71171,5.6,7
84089,6.1,5
31021,7,4
173171,7.8,12
48329,7.7,32
44338,5.2,23
36577,5.8,25
22447,7.2,11
43893,4.5,4
65403,6,755
22804,6.7,253
13576,8.1,89
28422,4.8,6
108021,6.6,7
94653,7.2,30
1697,6.7,11
36949,4.1,9
38680,5.5,354
24418,5.8,264
22821,6.7,33
22800,7.3,204
24804,6.1,45
29150,7.7,49
14968,4.4,8
38065,6.1,420
16577,4.9,5
61647,7.1,39
37767,6.2,51
22820,7.5,1206
10315,6.6,71
30431,2.5,2
197552,6.1,36
38984,4.3,26
36278,5.2,32
54648,4.5,12
32834,6.3,10
14834,3.4,4
53263,7.5,12
51317,5.9,17
70555,9,3
63401,6.9,13
84273,7.3,8
82040,7,7
85715,6.4,17
836,6.6,1137
17979,6.3,12
43370,8.7,6
113520,5,4
94638,5.8,4
84656,6.6,145
105077,5.7,3
95600,5.7,5
84772,0,0
106537,6.5,5
53767,6.3,14
18930,6,50
4475,8,11
24565,7,2
108200,7.3,2
77121,6.3,3
52048,5,2
75804,7.9,335
24480,7.1,12
37060,5,1
176273,6.7,35
19851,6.8,37
24293,5.6,4994
14161,5.4,610
22825,7.1,167
8088,6.3,3
70805,6,5
21581,5.8,451
22824,6.9,426
25793,6,5
23189,6,331
11699,5.6,2518
18239,3.9,47
17774,7,120
28089,7,162
14859,6.7,15
7860,6.2,384
22832,6.1,14
32511,5.3,51
14172,4.7,34
19167,5,1
121088,5.7,3
73501,7.8,5
2261,4.7,40
9924,5,14
30231,7.3,288
33273,6.1,25
33035,5.3,15
55628,7.4,7
112687,4.9,47
20411,6.5,14
71329,6.2,6
32543,8,4
54966,6.7,9
91426,4.2,48
6058,3.6,31
31002,5.8,13
34003,6.3,57
25472,6.8,650
7445,4,2
23269,0,0
411456,7.4,10
47466,5.7,3
109175,8.5,2
153118,6.5,14
18595,6.3,5
53516,5.1,42
27258,6,41
20764,4.7,6
25467,0,0
161094,5.8,3
267523,7.2,1626
22881,5.4,8
93743,7.6,5
97035,7,5
88276,7.3,3
94466,6,2
99875,8,2
126863,7.6,5
58435,6.3,41
1284,3.6,25
19116,7.3,42
25716,7,8
36106,8.3,6
90041,7.8,4
104776,5.8,9
8353,6.7,98
15400,6.1,60
22640,5.2,215
22949,4,30
36272,5.6,573
16866,6.6,50
12404,7.2,56
23951,7.6,86
30238,6.8,16
29406,7.3,475
34653,4.6,32
14452,4.9,29
18472,6.2,10
51284,6.6,1101
7980,7,1150
22954,6.8,12
2143,6.7,1293
10198,6.5,291
26171,6.1,26
32634,5.5,211
4597,4.1,17
37190,5.5,59
31909,5.9,16
62131,6,117
20606,7,3
139212,6.7,5
57654,6.5,13
18175,4.3,6
88067,5.8,6
30526,7.1,16
347,7.2,5
35867,7.1,7
64414,7,13
83491,6.6,18
56800,7,2
38759,4.8,9
28392,7.2,11
92432,7.3,6
45987,5.5,10
55261,4.3,9
27719,6.8,4
42836,6,8
101382,5.4,10
47122,7.3,4
89785,7.3,4
129417,6.3,3
53161,6.3,17
47046,7.3,8
82404,7.3,3
128846,5.3,7
63764,7,2
148597,5.3,2
46886,6.9,10
129303,5.1,281
24438,4,1
174598,5.8,2
60639,10,1
125512,4.8,14
14704,5,3
100122,8,15
48496,6.5,4
33052,4.9,4
140281,6.1,25
26032,6,9
29697,6.4,5
16576,0,0
272772,6.3,49
19197,6,6
23947,5.8,75
25968,6.3,46
61872,7,35
32615,7.2,12114
19995,5.1,169
10197,5.5,21
9650,6.9,21
64481,6.4,37
10268,6.2,370
22897,7,5883
10528,6.8,279
25196,4.9,26
13988,6.7,55
36811,5.8,8
40054,5.3,688
23398,5.7,32
28520,6.7,24
15772,6.4,7
132397,5.9,11
38908,7,11
42206,3.7,6
26533,5.5,79
25137,4.5,2
22043,6.4,74
18898,5.1,454
26123,6.4,23
40494,6.9,21
27172,6.1,9
17591,7.8,59
49687,4.8,6
51831,1.8,5
44808,8.5,2
121379,6.3,2
41886,6.9,13
24050,6.8,5
94803,7,2
156015,6.6,7
94727,8,2
132392,7.8,3
114790,5.7,7
36293,4.5,6
26129,6.5,4
110733,0,0
96107,5,1
89647,4.9,22
27390,4,7
122163,5.5,2
352237,5.8,288
25769,6,10
14159,7.6,38
25680,5.3,5
36117,7.3,2
43876,6.5,2
63215,5,1
124994,5,1
54051,4.2,3
80960,9,4
97032,5,1
148536,5.4,14
64736,6.6,187
23963,0,0
35148,5.8,3
26465,4.2,7
51422,3.8,9
60489,6.1,22
16204,4.9,29
23404,4.4,15
20236,5.3,3
148077,6,16
42564,5.6,8
65572,5.4,6
25190,5.9,323
22327,6,646
19901,6.6,23
28644,6.2,18
24458,5.5,11
13723,4.1,12
15791,7.7,1769
28178,0,0
291554,3.5,2
149851,9,1
14773,0,0
147683,6.5,474
25195,6.6,2207
20504,7,451
33613,6,8
57251,6.5,12
85126,5.8,9
123772,6,16
4286,7.5,398
21575,4,3
104320,6.3,11
4932,6.5,2
39023,6.8,2
187401,6.4,23
25927,6.2,13
14173,7.7,39
28227,5.5,7
31875,6.8,14
44085,6.4,7
58589,6.2,45
26820,8,4
119905,5.8,102
24271,6,3
52273,5.6,9
95140,1.3,3
179066,5.4,13
37222,7.5,4
55197,9,3
87065,3.7,9
20551,4.1,11
28280,4.9,10
26125,6.1,4
26765,5.3,2
5707,0,0
323111,2.1,10
26961,5.5,2
126925,5.1,94
1450,7.3,9
101006,6.3,3
52429,5.6,19
81895,6,1
148435,5.5,4
46335,5.5,124
18476,7.3,78
15774,5.9,21
20107,6.3,9
12161,5,1
164421,8.8,4
101342,6.1,6
41970,7,5
89800,6.6,56
21521,6,54
44027,3,1
143098,7,117
31175,6.5,32
22274,6.3,6
4579,7,12
32097,4.7,3
83430,6.7,9
13634,0,0
144089,6,34
40229,6.5,131
10800,8,1
277622,6.6,107
25676,6.9,4
44941,6.9,129
25205,5.5,4
17602,5.2,5
14981,6.9,26
45699,5.1,58
17606,6.3,24
25594,5.4,87
25602,7.5,4
40660,5,3
101376,7.2,16
49956,7.9,8
43844,4.7,6
15930,7.6,10
65642,7.7,3
86303,8,2
63771,7,12
52229,5,486
2395,7.7,250
13855,5.6,5
21153,5.8,6
83994,5.6,8
5761,6.8,18
57978,7.4,10
23999,5.3,8
42720,3.7,54
17911,5.4,7
32559,5,1
253476,6,3
69061,6.9,131
13382,4.8,15
13358,7.2,250
33511,7.3,3
27182,8,2
29110,5.1,73
23410,4.8,2
266740,6.6,131
22164,6.8,148
15255,4.4,15
71885,7.8,850
20453,0,0
108573,7.2,28
16095,6.1,23
4253,6.3,16
43346,7,28
40083,6.6,15
61864,5.5,2
59390,5.2,643
22894,6.3,11
15807,5.4,5
85507,5.1,7
72241,6.8,31
22404,6.8,25
27567,0,0
147692,5.7,3
41787,0,0
106482,7,15
26752,3.4,5
48609,0,0
251281,5.7,8
160266,4.6,17
21033,4.1,99
23988,0,0
186129,7.3,6
51120,7.1,31
21453,6.8,22
5153,5.4,4
17836,6.6,13
51429,6.5,2
32130,6.8,4
126083,6.1,30
13522,6.8,6
47370,8,4
31156,5.3,2
84104,6,10
46336,6,93
27569,6.3,3
62775,7.2,3
120109,6.4,80
8349,7.6,24
75877,5.9,12
43891,7.2,17
33295,5.2,22
29501,7.3,24
16453,5.7,389
13477,6.2,496
12201,3.7,3
47554,7,8
33395,6.9,19
2974,7,45
14016,6.2,6
94706,6.9,623
26466,6.9,9
49807,6.5,11
99749,6,21
79509,5.2,14
46623,6.8,9
52863,6.4,5
92283,6.7,9
42137,6.4,514
8952,8,36
40724,5,1
33159,6.4,7
26137,5.7,10
71825,6.3,3
103201,6.6,15
98246,6,11
33630,6,1
51675,5,1
281287,7.7,93
33602,7.5,139
12169,0,1
252407,7.2,5
43333,4.6,8
42212,5.3,3
33728,5.2,52
27989,6,201
25983,6.4,6
42683,5,5
271677,4.5,5
46423,6.9,256
24469,6.9,59
11518,6.4,7
7344,7.7,13
4887,7.2,16
51022,5.7,52
31578,6.3,24
18670,6.4,7
25293,5.3,5
59013,5.7,1043
32856,5.5,562
7978,5.3,53
60086,7.8,6559
11324,6,2
90052,3.8,3
81382,5.8,14
8898,0,0
183946,6.1,51
17334,4.5,92
26715,6,28
19311,6.5,84
38448,0,0
45988,3.7,17
20047,6.8,8
55522,6.4,12
81399,7.1,52
13949,6.9,561
24253,5,14
15324,6,2079
32657,5.3,518
23742,7.3,7
36457,7,42
27561,6.7,681
11439,4.9,8
42586,7.3,184
26963,6.4,46
32868,6.1,12
30298,5.5,351
23172,5.7,20
30128,6.7,13
29381,5.2,11
42295,6,5
41894,6.3,9
67736,4.9,17
25950,5.6,24
32124,6.9,404
26428,6.2,8
56931,5.3,22
12273,4.8,45
22805,6.5,7
79519,6.7,68
20083,6.1,20
29388,6,323
15357,5.8,2
20406,4.2,6
22166,5,1
408956,7,29
18489,4,2
120280,7.2,15
19962,6.2,649
29427,6.6,1302
22971,6.8,19
45576,5.2,500
23023,7.4,9
29785,6.1,8
63195,7.4,39
20871,4.8,60
14235,5,1
71370,5.6,57
25967,6.6,85
5595,7,4
32092,6.5,496
10664,4.4,96
28739,4.3,191
17473,0,0
200664,7,1
224642,7,1
117499,0,0
174748,7.7,237
26022,6.4,4773
12155,7.4,52
40623,6.4,730
22972,6,13
119819,6,37
29182,6,34
17277,6.8,27
24424,6.2,684
26389,6.1,8
61880,6.7,3
31515,5.3,63
20618,4.7,19
28925,5.8,588
23488,6.9,9
26771,6.5,15
43012,6,163
27583,6.3,24
6883,6.2,296
26390,5.9,544
34016,6.7,351
25941,3.5,13
34195,3.6,10
20471,5.1,7
18514,6.9,980
23169,7,26
18704,3.4,21
12718,7.1,23
15360,4.1,11
19969,4.3,3
85521,5.3,23
36233,5.2,60
16763,4.6,31
16350,5.4,58
15846,6.1,40
14765,5.9,586
44363,8,1
94182,4.7,31
34592,6.9,4
26430,5.7,6
59719,7.7,17
30903,4,15
26623,8,1
55412,6.4,13
48145,4.7,118
29426,7,2
217632,4.5,2
195204,5.1,85
34335,6.6,12
16239,6.5,2
80196,6.1,44
31299,5.7,40
34563,5.6,878
27573,6.2,25
32678,5.9,143
12834,5.2,30
31723,6.6,5
24225,4.5,3
49508,6.4,14
26558,4.7,46
15483,4.6,7
31678,4.3,5
45921,5.2,35
33788,5.5,16
5753,5.2,8
43495,6.6,18
32688,6,11
24973,7.1,8
42342,5.5,1
168171,6.5,2
80595,7.8,4
66953,7.4,77
16436,6.2,627
31867,6.6,5
42451,6.8,6
43138,5.8,9
4933,5,2
264241,6.1,580
28355,2,4
64104,5,1
194931,5.6,17
20027,7.3,112
36970,6.3,29
19616,6.3,54
34423,6.5,21
69872,6,7
20216,5.9,911
23048,5.9,514
28211,2.1,8
30779,4.8,5
89199,5.2,8
19152,7.9,11
38687,7.6,192
30018,7.5,4319
10191,5.6,96
22582,7.3,98
37181,6.9,37
45035,3.8,45
15544,4.5,13
24874,5.9,4
51330,5.2,114
28510,6.4,16
11763,6.9,16
33421,6.9,17
48336,7.4,26
21467,5.2,19
24499,5,88
20825,6.3,8
16190,5.9,4
109572,5.5,1
52637,6.6,53
25053,7.9,8
104607,7.4,19
10469,8.4,17
11122,6.8,150
27936,5.6,2280
18823,4,1
196328,6,1
213845,6.4,16
15382,5.1,27
31196,8,39
18352,6.5,197
34769,4.9,5
39830,5.3,12
132744,5,3
161179,5.3,35
35939,7.1,4747
23483,5.8,6
16686,6.9,5
15973,6.2,27
4252,6.6,45
16759,5.8,14
43008,8,1
184741,5.2,3
57124,6.6,22
93519,5.9,1148
35056,5.7,29
47090,6,233
13417,5.8,21
39931,6.4,9
24429,5.4,253
36419,6.1,36
22419,7.8,4
43327,6,14
76568,0,0
40855,5.8,12
22488,5.2,3
49131,3,2
35207,4.2,7
42669,5.2,21
18273,5.1,9
37223,4.7,3
53522,5.7,5
39459,5.4,21
35689,6,1
166375,2,1
34784,6.9,11
52903,5.4,27
8980,5.3,45
11801,5.8,7
25572,5.6,80
34583,5.9,65
11761,6.6,14
22943,6.3,262
27586,6.3,6
15323,7,31
1568,7.4,24
48688,8.5,4
33226,5.8,9
96010,6.2,27
27179,3.3,10
11303,7,31
18426,6.5,15
19939,6.4,24
36916,7,1
145902,3.7,3
79924,5.1,13
116983,5.3,7
17988,5.6,33
26178,6,25
19587,6,2
68987,6.6,20
36124,5.1,19
20781,6.2,29
222649,6.6,13
31561,6.9,30
1912,5.1,18
35002,7.4,22
47813,6.3,6
14766,7.4,4
36731,7.1,11
141714,3,1
19401,6.1,4
31869,5.9,7
26186,7,2
55236,5.5,248
34803,5.9,323
37861,6,6
47808,5.9,369
33217,6.8,13
29989,4.8,13
90634,5.7,10
26380,6.1,10
43326,5.7,10
44747,6.3,3
102419,6,1
228444,7.2,26
36443,5.6,12
4461,6.9,75
41110,3.6,21
31687,6.3,103
20497,6,25
12411,5,1
86097,6.2,11
25832,6.9,23
25338,4.9,7
20478,6.3,10
17960,5.1,22
33427,4.6,37
23568,6.9,346
38810,5.4,23
12408,7.6,55
21345,5.4,37
40168,5.8,44
44132,6.3,18
37857,6,1
33784,2.6,11
45663,5,1
129689,0,0
178736,4.9,11
35656,6.2,12
30427,6.8,21
12166,4.5,4
33501,5.6,5
36325,0,0
43381,6.2,522
34813,6.1,11
33215,6.4,27
21036,7,959
35690,4.6,14
18406,6.1,135
39053,4.9,528
37169,7,10
24805,8.3,3
43517,7.3,3
176651,7,3
121036,4.4,8
42476,3.5,2
111310,7.6,314
39452,5.8,8
94917,3.8,2
107643,6.4,9
64651,8.4,5
40594,5.3,7
23104,5.7,6
37605,7.6,5
91727,7.1,21
41597,7.7,10
62727,5.8,16
25385,5.7,9
64576,5.6,399
32985,6.1,9
44399,6.6,6969
10138,6.1,57
32084,5.1,8
42191,7,2
190906,6.6,15
45615,5,150
38579,5.1,184
37931,6,73
27004,3.8,81
10870,5.9,18
54117,6.4,37
4180,9,6
55135,6.7,41
15877,6.2,15
72272,7.5,31
1549,6.2,18
10171,6.4,31
38996,6.5,13
25699,6.1,47
18899,6.9,22
45380,3.8,5
48587,7,1
198600,6.3,2
36760,4.6,15
39767,5.8,17
17005,7.8,6
26694,4.5,3
126421,6,1
121351,4.9,34
37178,7,2
125271,6,21
5178,5.9,141
34069,5.5,771
23437,7.1,428
37495,0,0
145217,6,13
42217,5.5,70
19173,0,0
42910,6.7,27
43090,4.6,150
35169,6.6,16
41116,7,4
25659,7,48
37828,6.3,2
38726,6.9,104
36950,5.4,73
37565,6.4,169
38542,7.5,59
12219,5.5,3
76822,6.2,1434
20662,6.4,15
31345,6,4
21245,6.2,3
60677,7.3,14
52620,6.2,43
34626,5.5,17
47737,4.7,5
28575,6.6,5
52249,5.8,21
51442,6,2
89462,5.5,11
66022,6.5,4
38697,5.8,8
37511,3.4,14
21794,7,18
36432,6.3,6
35572,7.5,2
106813,6.5,15
20311,7.3,3
81589,6.8,24
8929,6.4,22
7346,6.2,22
28894,5,10
44513,5.9,8
23050,5.8,5
96287,6.7,51
23538,5.9,22
27181,7.6,66
5590,4.8,6
53503,7.4,8
40998,7.8,13
5850,6.4,22
18516,6.9,25
31261,7.5,11
39056,5.3,15
24757,5.6,71
26587,6.6,77
36801,7,1
92501,6.9,911
46705,5.7,792
37821,0,0
261538,0,0
253232,6.5,6
173865,0,0
225503,3.9,7
29069,2.7,12
26962,10,1
37255,7,2
122188,0,0
51792,0,0
99236,5.5,1
174784,7.5,98
14257,5.2,30
5424,5.8,4
39453,6.6,853
26388,5.3,4
44878,0,0
116746,7.5,2
64811,7.7,13
39024,6,7
38307,0,0
134901,7,12
30527,6.2,2372
9543,6.9,19
43317,6,57
40247,6.7,19
14518,8,3
26427,6.2,49
37034,4.8,16
35197,3.7,12
36686,0,0
115064,7.1,124
25846,5,1
73931,5.7,21
30913,7.5,16
198306,7.5,14
198307,3.8,2
62492,6.7,6
112882,5.5,434
37786,7,15
66775,6.9,4
44398,6.7,10
25551,5,1
22241,6.1,4
71756,6.2,9
58086,5.1,20
29151,5.9,626
32823,5.4,9
29923,6.7,430
38199,5.6,5
80844,7.5,2
42614,6.4,7
139383,5.8,6
43879,6.4,39
36736,7.5,1
132328,6.6,57
35217,5.7,468
34806,5.5,682
37707,6.5,16
39376,6.4,17
1785,6.9,16
10241,6.9,14
32720,6.5,22
51413,5,15
38318,6.3,13
42744,5.2,10
29272,6,48
13058,6.6,823
37056,6,276
34480,3.2,34
38570,5,4
35166,6.5,35
38846,6.3,16
73576,6.3,3
32830,6,5
52726,5.5,13
27735,6.9,15
54254,6.6,531
29917,6.9,18
68429,4.8,5
47238,6,2
132928,5,18
19713,7,8
50182,0,0
254738,7.3,8
42139,5.8,7
3589,5.7,14
25869,4.7,10
30695,8.8,5
94225,5,5
108224,5.5,9
88192,5.5,12
28434,6.2,13
28871,6.4,8
35129,5,1
31041,6.7,15
12832,6.5,24
39246,4,4
33116,5.4,5
79372,5,1
42767,4.5,427
20533,6.2,1737
34544,8.5,3
48003,4.3,2
19276,6.1,9
44006,7.6,4710
10193,6.7,13
41397,5.9,13
43882,7.8,2
99627,5.9,34
39641,6.2,32
35164,6.1,7
45974,6.7,13
198308,5.9,9
25868,6.8,575
39013,5.8,2
162880,4,2
63883,6.2,11
8652,5.8,54
18897,6,22
38027,6.8,5
52072,5.4,10
1787,5.7,20
32068,5.3,24
48636,6.2,29
21531,6.6,11
108017,4.5,16
45009,7.3,15
44999,6.8,6
41142,6,2021
10192,4.8,19
24663,2.5,4
24797,7.4,5
61120,8,2
62414,5,1
149511,6.1,26
33809,6,132
38780,6.2,5
56809,4.7,5
37711,5.6,4
110901,10,1
211256,5.2,3
46341,6,175
37414,6.2,20
44680,9.5,2
108705,7.9,7
70804,3.1,4
51138,5.5,2
26916,6.4,11
16890,5.9,91
39545,4,2
53796,7,4
42615,6.2,3
120529,6,8
34599,10,1
47282,6,2
16878,7.1,168
13989,7.4,5
44534,6.4,10
43780,7,4
31677,7.4,49
40819,5.5,2
68701,6,9
43699,5.7,15
45371,7,3
109970,5.9,2382
24021,5.8,85
36691,6,2
39334,5.3,9
41499,8.5,2
40215,6.5,2
69847,6.3,2
33913,7.2,397
34647,5.5,29
18530,7.5,15
27865,3.9,6
52365,6.8,8
51054,0,0
32866,5.8,3
42891,4.7,1180
10196,6.7,27
21042,6,21
37301,6.7,19
91487,5.6,16
29106,5.6,7
51865,5.7,76
37652,6,12
4676,5.6,14
28478,6.6,11
51617,6,16
3037,4.8,12
208478,7.5,11
61302,4.7,6
113012,7,1
108788,3.8,6
140172,5.5,10
59231,5.9,6
59088,6.1,14
15102,5.3,12
24963,5.5,3
36962,5.4,33
26932,5.6,4
40636,6.6,16
2363,0,0
423917,7.1,7
34991,5.5,1
34703,6.5,18
1896,4.2,11
39129,6,6
69544,4,1
43449,7.1,22
76180,7.9,75
16023,4.5,4
25903,2.4,4
153913,7.1,22
25630,6,1
28036,6.3,9
51395,8.7,3
1789,8,1
74076,5.3,2
235199,6,1231
34851,6,20
8471,4.7,7
45622,6.8,8
43514,6.3,5
87267,7.5,45
37659,1,1
166677,4.7,3
23097,7.1,4
44711,7.1,6595
20352,5.7,5
150778,4.4,5
58781,1,1
142052,6.9,5
32921,6.5,4
24048,3.8,2
43853,5,1
43849,8.1,14075
27205,6,1746
38365,4.8,5
64861,5.9,1526
27022,6.1,15
27843,0,0
80198,3.8,30
16304,5.9,1583
37834,6.2,36
32395,5.4,22
26682,6.5,4
41252,6.3,13
25914,6.6,15
4556,5.8,13
18680,6.2,8
72356,4.6,11
41522,6.2,1675
38575,5.4,60
