adult,budget,movie_id,original_title,overview,popularity,release_date,revenue,runtime,tagline,title
FALSE,0,10451,飲食男女,"The film tells the story of a retired and widowed Chinese master chef Chu (Si Hung Lung) and his family living in modern day Taipei, Taiwan. At the start of the film, he lives with his three attractive daughters, all of whom are unattached. As the film progresses, each of the daughters encounters new men in their lives. When these new relationships blossom, the stereotypes are broken and the living situation within the family changes.. The film features several scenes displaying the techniques and artistry of gourmet Chinese cooking. Since the family members have difficulty expressing their love for each other, the intricate preparation of banquet quality dishes for their Sunday dinners is the surrogate for their familial feelings.",4.860016,8/3/1994,7294403,123,,Eat Drink Man Woman
FALSE,0,20156,Exotica,"In the upscale Toronto strip club Exotica, dancer Christina is visited nightly by the obsessive Francis, a depressed tax auditor. Her ex-boyfriend, the club's MC, Eric, still jealously pines for her even as he introduces her onstage, but Eric is having his own relationship problems with the club's owner, Zoe. Meanwhile Thomas, a mysterious pet-shop owner, is about to become unexpectedly involved in their lives. Gradually, connections between the traumatic pasts of these characters are revealed.",5.378467,9/24/1994,0,103,"In a world of temptation, obsession is the deadliest desire.",Exotica
FALSE,0,18395,Exit to Eden,"Elliot is going to the island of Eden to live out his submissive fantasies, but inadvertently photographs diamond smugglers at work. Smugglers, and detectives, follow him to the island, where they try to retrieve the film. Elliot begins falling in love with Lisa, the head mistress of the island, and Lisa must evaluate her feelings about Elliot and her own motivations.",4.322726,10/14/1994,6841570,113,"To crack this case, these two cops will have to flash more than their badges.",Exit to Eden
FALSE,18000000,522,Ed Wood,"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.",11.720358,9/27/1994,5887457,127,"When it came to making bad movies, Ed Wood was the best.",Ed Wood
FALSE,0,397,French Kiss,French Kiss is director Kasdan’s best film since the Bodyguard. The plot involves a couple in love and one woman’s attempt to fly to Paris to get her lover back from a business trip and marry him. On the way she unknowingly smuggles something of value that has a petty thief chasing her across France as she chases after her future husband.,9.146544,5/5/1995,0,111,,French Kiss
FALSE,0,10525,Forget Paris,"Mickey Gordon is a basketball referee who travels to France to bury his father. Ellen Andrews is an American living in Paris who works for the airline he flies on. They meet and fall in love, but their relationship goes through many difficult patches. The story is told in flashback by their friends at a restaurant waiting for them to arrive.",16.236745,5/19/1995,0,101,,Forget Paris
FALSE,0,27985,Far from Home: The Adventures of Yellow Dog,"Teenager Angus adopts a stray dog and names him Yellow. Several days later, while travelling along the coast of British Columbia with Angus's father, John, the boy and dog become stranded when turbulent waters capsize their boat. Angus's parents relentlessly badger rescue teams. Angus, schooled by his father in wilderness survival skills, and assisted by the intelligent Yellow Dog, tries to attract rescuers.",2.657337,1/13/1995,0,87,Partners in survival. Friends for life.,Far from Home: The Adventures of Yellow Dog
FALSE,0,15789,A Goofy Movie,"Though Goofy always means well, his amiable cluelessness and klutzy pratfalls regularly embarrass his awkward adolescent son, Max. When Max's lighthearted prank on his high-school principal finally gets his longtime crush, Roxanne, to notice him, he asks her on a date. Max's trouble at school convinces Goofy that he and the boy need to bond over a cross-country fishing trip like the one he took with his dad when he was Max's age, which throws a kink in his son's plans to impress Roxanne.",10.177977,4/7/1995,35348597,78,It's the story of a father who couldn't be closer...to driving his son crazy.,A Goofy Movie
FALSE,15000000,27303,Hideaway,"Hatch Harrison, his wife, Lindsey, and their daughter, Regina, are enjoying a pleasant drive when a car crash leaves wife and daughter unharmed but kills Hatch. However, an ingenious doctor, Jonas Nyebern, manages to revive Hatch after two lifeless hours. But Hatch does not come back unchanged. He begins to suffer horrible visions of murder -- only to find out the visions are the sights of a serial killer.",8.182165,3/3/1995,12201255,103,He was bought back from the dead... but he didn't come back alone.,Hideaway
FALSE,0,21183,Fluke,"Workaholic Thomas Johnson dies in an auto accident and comes back to life as a dog. Remembering some of who he was, he returns to his wife and son to protect them from the man who caused his accident. But, as time goes by, he remembers more of his life, and realizes he wasn't such a good husband and father.",4.953936,6/2/1995,0,96,Unleash your imagination... and come along on a magical journey. Follow him home.,Fluke
FALSE,0,10954,Farinelli,"Farinelli is a 1994 biopic film about the life and career of Italian opera singer Farinelli, considered one of the greatest castrato singers of all time.",8.935058,12/7/1994,0,111,Où s'arrête le pouvoir de sa voix?,Farinelli
FALSE,0,47867,Gordy,A talking pig named Gordy becomes involved in a quest to save his family from the slaughterhouse.,0.398924,5/12/1995,3992809,90,The talking pig who made it big!,Gordy
FALSE,0,43475,Gumby: The Movie,"The band is back together! Gumby reunites with The Clayboys to perform at a concert benefiting local farmers. But things take an unexpected turn when Gumby s dog, Lowbelly, reacts to the music by crying tears of real pearl! Fortune turns into disaster as Gumby s archenemies, the Blockheads, devise an elaborate scheme to dognap Lowbelly and harvest her pearls for themselves. When the Blockheads initial plan fails, they kidnap The Clayboys as well...and replace them with clones! The battle between Clayboys and clones is filled with trains and planes, knights and fights, thrills and spills. True to classic Gumby adventures, Gumby: The Movie takes viewers in and out of books, to Toyland, Camelot, outer space and beyond!",0.090452,12/1/1995,0,77,The original green hero!,Gumby: The Movie
FALSE,0,72031,The Glass Shield,"J.J. is a rookie in the Sheriff's Department and the first black officer at that station. Racial tensions run high in the department as some of J.J.'s fellow officers resent his presence. His only real friend is the other new trooper, the first female officer to work there, who also suffers similar discrimination in the otherwise all-white-male work environment. When J.J. becomes increasingly aware of police corruption during the murder trial of Teddy Woods, whom he helped to arrest, he faces difficult decisions and puts himself into grave personal danger in the service of justice.",1.012197,9/16/1994,0,109,In a world filled with violence... his only weapon is the truth!,The Glass Shield
FALSE,700000,14275,Hoop Dreams,"This documentary follows two inner-city Chicago residents, Arthur Agee and William Gates, as they follow their dreams of becoming basketball superstars. Beginning at the start of their high school years, and ending almost 5 years later, as they start college, we watch the boys mature into men, still retaining their ""Hoop Dreams"".",9.47666,9/12/1994,7830611,171,An Extraordinary True Story.,Hoop Dreams
FALSE,5000000,1024,Heavenly Creatures,"Based on the true story of Juliet Hulme and Pauline Parker, two close friends who share a love of fantasy and literature, who conspire to kill Pauline's mother when she tries to end the girls' intense and obsessive relationship.",9.438042,9/2/1994,3049135,99,From a secret world no one could see... came a crime no one could believe.,Heavenly Creatures
FALSE,10500000,17207,Houseguest,"In hot water with the mob over an unpaid debt, a con man poses as a family friend in an affluent Pennsylvania suburb.",2.688562,1/6/1995,26325256,113,,Houseguest
FALSE,120,13701,Immortal Beloved,"The life and death of the legendary Ludwig van Beethoven. Beside all the work he is known for, the composer once wrote a famous love letter to a nameless beloved and the movie tries to find out who this beloved was. Not easy as Beethoven has had many women in his life.",7.983666,12/16/1994,0,121,,Immortal Beloved
FALSE,0,14819,Heavyweights,"Camp Hope is a summer retreat for overweight boys run by a kindly couple who make the campers feel comfortable with their extra pounds. But when tyrannical fitness guru Tony buys the camp, he puts the kids on a cruel regimen that goes too far. Sick of the endless weeks of ""all work and no play,"" the kids stage a coup and reclaim their summer of fun.",9.546707,2/17/1995,17689177,100,They don't run the fastest. They don't jump the highest. But they sure are getting the last laugh. Heavyweights. They never met a hot dog they didn't like ... until now.,Heavyweights
FALSE,0,32631,The Hunted,A businessman on a trip to Tokyo ends up in the middle of a centuries old feud between a criminal Ninja cult and a Samurai when he witnesses a assassination performed by the Ninja-cult leader.,2.756986,2/24/1995,0,106,He's trapped in a world where killing is an art and revenge is an obsession,The Hunted
